1024,1024,650,60
1013,1013,643,60
1002,1002,636,60
991,991,629,60
980,980,622,60
969,969,615,60
958,958,608,60
947,947,601,60
936,936,594,60
925,925,587,60
914,914,580,60
903,903,573,60
892,892,566,60
881,881,559,60
870,870,552,60
859,859,545,60
848,848,538,60
837,837,531,60
826,826,524,60
800,800,508,60
